Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_Name;Segment;Country;City;State;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
CA-2015-147591;43378;43382;Standard Class;Amanda Hughes;Consumer;United States;Columbus;Ohio;East;TEC-AC-10000892;Mass-market;Kiset;BAG 250g SWIRLY MARBLES;288;4;0,2;57,6
CA-2015-147592;43378;43382;Standard Class;Helen Anderson;Consumer;United States;Portland;Oregon;West;FUR-CH-10000422;Mass-market;Wristlet;SKULL SHOULDER BAG;291,17;4;0,2;14,56
CA-2015-147593;43378;43381;Second Class;Rachel Palmer;Corporate;United States;Wilmington;Delaware;East;OFF-ST-10001328;Mass-market;Tote;BLUE POLKADOT KIDS BAG;77,55;5;0;21,71
CA-2015-147594;43378;43382;Standard Class;Mary Hunter;Home Office;United States;Springfield;Virginia;South;OFF-AR-10000658;Mass-market;Tote;TEA BAG PLATE RED RETROSPOT;46,2;4;0;12,94
CA-2015-147595;43378;43382;Standard Class;Debra Watkins;Home Office;United States;Springfield;Virginia;South;OFF-AP-10000696;Mass-market;Classic;CHARLOTTE BAG PINK POLKADOT;28,84;2;0;9,52
CA-2015-147596;43381;43386;Standard Class;Rosa Mitchell;Corporate;United States;Dallas;Texas;Central;FUR-FU-10003708;Mass-market;Clutch;AIRLINE BAG VINTAGE TOKYO 78;72,78;3;0,6;755,96
CA-2015-147597;43381;43386;Standard Class;Kimberly Jones;Consumer;United States;Houston;Texas;Central;OFF-AR-10000657;Mass-market;Clutch;AIRLINE BAG VINTAGE WORLD CHAMPION ;3,44;2;0,2;55,56
CA-2015-147598;43381;43385;Standard Class;Amanda Neal;Consumer;United States;San Francisco;California;West;FUR-FU-10001588;Mass-market;Clutch;TOTE BAG I LOVE LONDON;145,9;5;0;62,74
CA-2015-147599;43382;43386;Standard Class;Monica West;Consumer;United States;Detroit;Michigan;Central;OFF-AP-10002191;Mass-market;Bucket;LUNCH BAG PINK POLKADOT;269,91;5;0,1;53,98
CA-2015-147600;43382;43385;Second Class;Elaine Stephens;Corporate;United States;Ann Arbor;Michigan;Central;OFF-AP-10003971;Mass-market;Kiset;WOODLAND PClutchY BAG + STICKER SET;29,4;3;0,1;5,23
CA-2015-147601;43382;43386;Standard Class;Maria Bowen;Consumer;United States;Miami;Florida;South;OFF-BI-10000145;Premium;Bookcases;AIRLINE BAG VINTAGE JET SET BROWN;1,87;2;0,7;1,31
CA-2015-147602;43382;43386;Standard Class;Jane Quinn;Consumer;United States;Miami;Florida;South;OFF-BI-10002498;Luxe;Hobo;JUMBO BAG PINK POLKADOT;11,21;2;0,7;8,6
CA-2015-147603;43382;43386;Standard Class;Gloria Johnson;Consumer;United States;Miami;Florida;South;OFF-AR-10001761;Luxe;Hobo;AIRLINE BAG VINTAGE JET SET WHITE;37,38;8;0,2;7,48
CA-2015-147604;43382;43386;Standard Class;Betty Parsons;Consumer;United States;Springfield;Virginia;South;OFF-ST-10001321;Premium;Shopper;AIRLINE BAG VINTAGE JET SET RED;30,84;2;0;8,33
CA-2015-147605;43382;43385;Second Class;Frances Hale;Corporate;United States;Ann Arbor;Michigan;Central;OFF-EN-10003286;Premium;Shopper;JUMBO BAG SPACEBOY DESIGN;57,96;7;0;27,24
CA-2015-147606;43382;43386;Standard Class;Betty Bradley;Consumer;United States;Detroit;Michigan;Central;FUR-CH-10000513;Mass-market;Classic;CHARLOTTE BAG SUKI DESIGN;389,97;3;0;35,1
CA-2015-147607;43382;43385;Second Class;Deborah Lee;Corporate;United States;Ann Arbor;Michigan;Central;TEC-PH-10003875;Luxe;Hobo;RED RETROSPOT CHARLOTTE BAG;29,16;3;0;8,46
CA-2015-147608;43382;43385;Second Class;Kathleen Lopez;Corporate;United States;Ann Arbor;Michigan;Central;TEC-AC-10002049;Luxe;Hand;JUMBO Crossbody BAG SUKI;619,95;5;0;111,59
CA-2015-147609;43382;43386;Second Class;Priscilla Estrada;Consumer;United States;New York City;New York;East;TEC-PH-10001835;Premium;Shopper;RECYCLING BAG RETROSPOT ;631,96;4;0;3553,34
CA-2015-147610;43382;43386;Second Class;Regina Mills;Consumer;United States;New York City;New York;East;OFF-PA-10002245;Mass-market;Crossbody;JUMBO BAG WOODLAND ANIMALS;23,92;4;0;155,76
CA-2015-147611;43383;43384;First Class;Gloria Howard;Corporate;United States;San Francisco;California;West;OFF-PA-10004101;Luxe;Baguette;LUNCH BAG RED RETROSPOT;45,36;7;0;21,77
CA-2015-147612;43383;43388;Standard Class;Sharon Rodriguez;Consumer;United States;Jacksonville;Florida;South;OFF-ST-10004459;Luxe;Baguette;RED RETROSPOT PICNIC BAG;1801,63;6;0,2;337,81
CA-2015-147613;43383;43390;Standard Class;Josephine Moore;Consumer;United States;Chicago;Illinois;Central;OFF-AR-10003183;Mass-market;Kiset;RED RETROSPOT SHOPPING BAG;8,02;3;0,2;1
CA-2015-147614;43383;43385;First Class;Margaret White;Corporate;United States;Santa Barbara;California;West;FUR-CH-10001714;Mass-market;Classic;RED RETROSPOT CHARLOTTE BAG;362,14;3;0,2;54,32
CA-2015-147615;43383;43385;First Class;Diane Murray;Corporate;United States;Santa Barbara;California;West;OFF-LA-10000414;Mass-market;Classic;AIRLINE BAG VINTAGE JET SET RED;31,05;3;0;14,9
CA-2015-147616;43384;43391;Standard Class;Jessie Fitzgerald;Consumer;United States;Fort Lauderdale;Florida;South;FUR-TA-10000577;Mass-market;Tote;AIRLINE BAG VINTAGE WORLD CHAMPION ;957,58;5;0,45;383,553
CA-2015-147617;43384;43391;Standard Class;Cynthia Jackson;Consumer;United States;Fort Lauderdale;Florida;South;OFF-ST-10000760;Mass-market;Tote;JUMBO BAG WOODLAND ANIMALS;22,37;2;0,2;2,52
CA-2015-147618;43384;43386;Second Class;Anne Wood;Consumer;United States;Rochester;New York;East;TEC-AC-10002550;Mass-market;Crossbody;JUMBO BAG PINK POLKADOT;31,95;1;0;2,24
CA-2015-147619;43385;43390;Second Class;Ramona Jackson;Consumer;United States;Rochester;New York;East;FUR-TA-10001307;Mass-market;Sutchel;WOODLAND CHARLOTTE BAG;209,67;1;0,4;13,98
CA-2015-147620;43385;43387;First Class;Jeanne Bradley;Home Office;United States;New York City;New York;East;FUR-BO-10002613;Mass-market;Sutchel;STRAWBERRY CHARLOTTE BAG;899,14;4;0,2;112,39
CA-2015-147621;43385;43387;First Class;Marian Baldwin;Home Office;United States;New York City;New York;East;FUR-BO-10002545;Premium;Bagpack;CHARLOTTE BAG SUKI DESIGN;626,35;3;0,2;46,98
CA-2015-147622;43385;43390;Second Class;Lisa Oliver;Consumer;United States;Noblesville;Indiana;Central;OFF-BI-10001308;Luxe;Baguette;RED RETROSPOT CHARLOTTE BAG;12,56;2;0;5,65
CA-2015-147623;43385;43390;Standard Class;Nicole Fuller;Consumer;United States;Seattle;Washington;West;OFF-ST-10000934;Luxe;Baguette;CHARLOTTE BAG PINK POLKADOT;81,96;2;0;55
CA-2015-147624;43385;43390;Second Class;Misty Carroll;Consumer;United States;Noblesville;Indiana;Central;TEC-PH-10002890;Luxe;Hand;JUMBO BAG WOODLAND ANIMALS;135,72;3;0;35,29
CA-2015-147625;43385;43390;Second Class;Tonya Jones;Consumer;United States;Noblesville;Indiana;Central;TEC-PH-10001750;Mass-market;Crossbody;SUKI  SHOULDER BAG;263,96;4;0;71,27
CA-2015-147626;43385;43390;Standard Class;Lucille King;Consumer;United States;Seattle;Washington;West;TEC-AC-10003038;Mass-market;Kiset;JUMBO Crossbody BAG SUKI;17,9;2;0;3,4
CA-2015-147627;43385;43387;First Class;Linda Washington;Home Office;United States;New York City;New York;East;OFF-PA-10000061;Mass-market;Crossbody;SKULLS PClutchY BAG + STICKER SET;51,84;8;0;24,88
CA-2015-147628;43385;43387;First Class;Sandra Caldwell;Home Office;United States;New York City;New York;East;OFF-AR-10003514;Mass-market;Crossbody;WOODLAND PClutchY BAG + STICKER SET;19,9;5;0;6,57
CA-2015-147629;43385;43387;First Class;Helen Miller;Home Office;United States;New York City;New York;East;TEC-PH-10001552;Mass-market;Tote;RETROSPOT PClutchY BAG + STICKER SET;71,76;6;0;255,559
CA-2015-147630;43386;43390;Standard Class;Sherry Anderson;Consumer;United States;Louisville;Kentucky;South;FUR-CH-10001891;Mass-market;Crossbody;DINOSAUR PClutchY BAG + STICKER SET;287,94;3;0;77,74
CA-2015-147631;43386;43390;Standard Class;Mary Cox;Consumer;United States;Louisville;Kentucky;South;TEC-PH-10001552;Mass-market;Bucket;RED RETROSPOT CHARLOTTE BAG;83,72;7;0;23,44
CA-2015-147632;43388;43388;Same Day;Christina Brown;Consumer;United States;Amarillo;Texas;Central;FUR-CH-10002024;Luxe;Messenger;CHARLOTTE BAG PINK POLKADOT;2453,43;5;0,3;3555,49
CA-2015-147633;43388;43388;Same Day;Wanda Walters;Consumer;United States;Dallas;Texas;Central;FUR-FU-10004952;Premium;Shopper;CHARLOTTE BAG SUKI DESIGN;131,38;6;0,6;95,25
CA-2015-147634;43388;43395;Standard Class;Marion Morgan;Home Office;United States;Dallas;Texas;Central;OFF-BI-10002813;Luxe;Baguette;STRAWBERRY CHARLOTTE BAG;3,96;10;0,8;6,93
CA-2015-147635;43388;43393;Standard Class;Mildred Moody;Home Office;United States;Orland Park;Illinois;Central;TEC-AC-10000844;Mass-market;Bucket;CHARLOTTE BAG DOLLY GIRL DESIGN;339,96;5;0,2;67,99
CA-2015-147636;43388;43388;Same Day;Rhonda Mason;Consumer;United States;Amarillo;Texas;Central;TEC-AC-10004975;Mass-market;Crossbody;WOODLAND CHARLOTTE BAG;263,88;3;0,2;42,88
CA-2015-147637;43388;43395;Standard Class;Eileen Tate;Home Office;United States;Dallas;Texas;Central;OFF-EN-10001415;Mass-market;Tote;LUNCH BAG SUKI DESIGN ;4,46;1;0,2;1,67
CA-2015-147638;43388;43388;Same Day;Helen Berry;Consumer;United States;Dallas;Texas;Central;OFF-PA-10003001;Mass-market;Tote;RED FLORAL FELTCRAFT SHOULDER BAG;5,34;1;0,2;1,87
CA-2015-147639;43388;43388;Same Day;Diane Boyd;Consumer;United States;Mount Pleasant;Michigan;Central;FUR-FU-10000719;Luxe;Hobo;PINK FLORAL FELTCRAFT SHOULDER BAG;17,14;2;0;6,17
CA-2015-147640;43389;43393;Second Class;Kelly Williams;Corporate;United States;New York City;New York;East;TEC-PH-10004165;Premium;Duffle;OVERNIGHT BAG VINTAGE ROSE PAISLEY;824,97;3;0;214,49
CA-2015-147641;43390;43390;Same Day;Irene Bryant;Consumer;United States;Los Angeles;California;West;OFF-ST-10003479;Premium;Duffle;LUNCH BAG RED RETROSPOT;77,88;2;0;3,89
CA-2015-147642;43391;43395;Standard Class;Lisa Luna;Home Office;United States;Mcallen;Texas;Central;OFF-AP-10000026;Mass-market;Sutchel;LUNCH BAG WOODLAND;73,16;6;0,8;186,57
CA-2015-147643;43391;43395;Standard Class;Elizabeth Nelson;Home Office;United States;Mcallen;Texas;Central;TEC-AC-10000521;Mass-market;Clutch;LUNCH BAG SPACEBOY DESIGN ;27,7;3;0,2;3,46
CA-2015-147644;43391;43395;Standard Class;Gail Jacobs;Consumer;United States;Seattle;Washington;West;TEC-PH-10004094;Mass-market;Crossbody;LUNCH BAG SUKI DESIGN ;249,58;2;0,2;15,6
CA-2015-147645;43391;43395;Standard Class;Ann Torres;Consumer;United States;Seattle;Washington;West;OFF-PA-10001184;Mass-market;Classic;LUNCH BAG PINK POLKADOT;17,94;3;0;8,79
CA-2015-147646;43391;43395;Standard Class;Carla Hernandez;Consumer;United States;Seattle;Washington;West;FUR-FU-10002505;Mass-market;Sutchel;LUNCH BAG DOLLY GIRL DESIGN;10,11;3;0;3,24
CA-2015-147647;43392;43397;Second Class;Mary Lawrence;Consumer;United States;Dallas;Texas;Central;OFF-BI-10000404;Mass-market;Classic;JUMBO BAG PINK VINTAGE PAISLEY;1,72;1;0,8;2,84
CA-2015-147648;43392;43393;First Class;Ida Riley;Consumer;United States;Concord;New Hampshire;East;OFF-PA-10003591;Premium;Bookcases;JUMBO BAG WOODLAND ANIMALS;34,44;3;0;17,22
CA-2015-147649;43392;43397;Standard Class;Janice Hernandez;Corporate;United States;Detroit;Michigan;Central;OFF-BI-10001249;Premium;Shopper;JUMBO BAG PINK POLKADOT;38,28;6;0;17,61
CA-2015-147650;43392;43397;Standard Class;Natalie Bailey;Corporate;United States;Detroit;Michigan;Central;TEC-PH-10002564;Premium;Bookcases;RED RETROSPOT PICNIC BAG;149,95;5;0;44,98
CA-2015-147651;43392;43397;Standard Class;Amy Nelson;Home Office;United States;Los Angeles;California;West;OFF-AP-10000275;Mass-market;Tote;LUNCH BAG WOODLAND;1640,7;5;0;459,4
CA-2015-147652;43392;43397;Standard Class;Eileen Wilson;Home Office;United States;Los Angeles;California;West;TEC-AC-10000892;Mass-market;Tote;LUNCH BAG CARS BLUE;270;3;0;97,2
CA-2015-147653;43393;43397;Standard Class;Agnes Jackson;Consumer;United States;Los Angeles;California;West;FUR-TA-10001086;Luxe;Baguette;RETROSPOT PClutchY BAG + STICKER SET;364,78;3;0,2;27,36
CA-2015-147654;43393;43395;First Class;Emma Hunt;Consumer;United States;New York City;New York;East;OFF-PA-10000249;Luxe;Baguette;DINOSAUR PClutchY BAG + STICKER SET;24,56;2;0;11,54
CA-2015-147655;43393;43397;Standard Class;Helen Medina;Consumer;United States;Los Angeles;California;West;FUR-FU-10003424;Luxe;Hobo;WOODLAND PClutchY BAG + STICKER SET;74,76;7;0;23,92
CA-2015-147656;43393;43397;Standard Class;Joan Reed;Corporate;United States;San Francisco;California;West;TEC-AC-10002567;Premium;Shopper;JUMBO BAG WOODLAND ANIMALS;239,97;3;0;86,39
CA-2015-147657;43393;43397;Standard Class;Rhonda Reed;Corporate;United States;San Francisco;California;West;FUR-FU-10001731;Mass-market;Crossbody;WOODLAND CHARLOTTE BAG;16,02;6;0;6,559
CA-2015-147658;43395;43399;Standard Class;Rosa Perez;Consumer;United States;Bloomington;Illinois;Central;OFF-BI-10000301;Mass-market;Classic;RED RETROSPOT CHARLOTTE BAG;5,18;4;0,8;7,76
CA-2015-147659;43395;43399;Second Class;Anna Gordon;Consumer;United States;Hollywood;Florida;South;OFF-ST-10000876;Mass-market;Tote;JUMBO BAG WOODLAND ANIMALS;9,95;1;0,2;1
CA-2015-147660;43396;43401;Standard Class;Karen Hansen;Consumer;United States;Lubbock;Texas;Central;OFF-BI-10000977;Mass-market;Classic;WOODLAND CHARLOTTE BAG;6,08;1;0,8;155,34
CA-2015-147661;43396;43396;Same Day;Becky Myers;Consumer;United States;Lakeland;Florida;South;TEC-PH-10004897;Mass-market;Classic;RED RETROSPOT CHARLOTTE BAG;55,94;7;0,2;13,29
CA-2015-147662;43396;43396;Same Day;Mattie Martinez;Consumer;United States;Lakeland;Florida;South;TEC-PH-10004924;Mass-market;Classic;WOODLAND PClutchY BAG + STICKER SET;11,82;2;0,2;1,553
CA-2015-147663;43396;43399;First Class;Esther Yates;Consumer;United States;Houston;Texas;Central;TEC-PH-10002103;Premium;Bookcases;BAG 250g SWIRLY MARBLES;150,38;2;0,2;15,554
CA-2015-147664;43396;43401;Standard Class;Nellie Blair;Consumer;United States;Lubbock;Texas;Central;TEC-CO-10001943;Luxe;Hobo;TEA BAG PLATE RED RETROSPOT;479,98;3;0,2;161,99
CA-2015-147665;43396;43400;Second Class;Carole Delgado;Consumer;United States;San Diego;California;West;FUR-CH-10004495;Luxe;Hobo;LETS GO SHOPPING COTTON TOTE BAG;240,78;1;0,2;27,559
CA-2015-147666;43396;43400;Second Class;Amanda Garza;Consumer;United States;San Diego;California;West;FUR-CH-10004540;Luxe;Hobo;SAVE THE PLANET COTTON TOTE BAG;191,97;7;0,2;16,8
CA-2015-147667;43396;43400;Second Class;Diane Reese;Consumer;United States;San Diego;California;West;FUR-CH-10001854;Premium;Shopper;RED RETROSPOT SHOPPING BAG;842,35;3;0,2;42,12
CA-2015-147668;43396;43396;Same Day;Renee Sanchez;Consumer;United States;Lakeland;Florida;South;OFF-AR-10002656;Mass-market;Classic;POCKET BAG BLUE PAISLEY RED SPOT;10,69;2;0,2;2,27
CA-2015-147669;43396;43401;Standard Class;Kim Douglas;Consumer;United States;Lubbock;Texas;Central;OFF-PA-10000069;Luxe;Baguette;SUKI  SHOULDER BAG;60,74;8;0,2;255,5
CA-2015-147670;43396;43399;First Class;Pauline Walker;Consumer;United States;Houston;Texas;Central;OFF-PA-10004621;Luxe;Baguette;AIRLINE BAG VINTAGE JET SET WHITE;36,29;7;0,2;12,7
CA-2015-147671;43396;43401;Standard Class;Karen Garcia;Corporate;United States;Seattle;Washington;West;OFF-BI-10004140;Luxe;Baguette;BLUE POLKADOT KIDS BAG;3,59;1;0,2;1,12
CA-2015-147672;43396;43400;Second Class;Jessica Mann;Consumer;United States;San Diego;California;West;TEC-AC-10000710;Premium;Duffle;CHARLOTTE BAG PINK POLKADOT;148,32;9;0;63,78
CA-2015-147673;43396;43400;Second Class;Donna Lopez;Consumer;United States;San Diego;California;West;OFF-PA-10004971;Premium;Duffle;GIFT BAG PSYCHEDELIC APPLES;11,56;2;0;5,66
CA-2015-147674;43396;43400;Second Class;Angela Paul;Consumer;United States;San Diego;California;West;OFF-EN-10002600;Mass-market;Kiset;LUNCH BAG RED RETROSPOT;11,8;4;0;5,66
CA-2015-147675;43397;43403;Standard Class;Natalie Green;Corporate;United States;Houston;Texas;Central;FUR-TA-10002607;Mass-market;Tote;LUNCH BAG WOODLAND;347,36;7;0,3;69,47
CA-2015-147676;43397;43402;Standard Class;Pamela Welch;Home Office;United States;San Antonio;Texas;Central;OFF-BI-10004140;Mass-market;Bucket;SUKI  SHOULDER BAG;3,59;4;0,8;6,29
CA-2015-147677;43397;43400;First Class;Rebecca Webb;Home Office;United States;Oakland;California;West;FUR-CH-10003956;Mass-market;Sutchel;SKULL SHOULDER BAG;454,27;8;0,2;73,82
CA-2015-147678;43397;43403;Standard Class;Mary Collins;Corporate;United States;Houston;Texas;Central;OFF-PA-10003177;Premium;Shopper;CHARLOTTE BAG DOLLY GIRL DESIGN;15,55;3;0,2;5,44
CA-2015-147679;43397;43403;Standard Class;Lisa Wilson;Corporate;United States;Houston;Texas;Central;OFF-PA-10001166;Mass-market;Classic;LARGE STRIPES CHOCOLATE GIFT BAG;10,37;2;0,2;3,63
CA-2015-147680;43398;43398;Same Day;Brittany Patterson;Corporate;United States;Denver;Colorado;West;FUR-CH-10000422;Luxe;Baguette;JUMBO BAG WOODLAND ANIMALS;582,34;8;0,2;29,12
CA-2015-147681;43398;43403;Standard Class;Louise Hale;Consumer;United States;San Francisco;California;West;FUR-TA-10001857;Luxe;Baguette;CABIN BAG VINTAGE RETROSPOT;253,18;3;0,2;31,65
CA-2015-147682;43398;43400;Second Class;Melissa Oliver;Consumer;United States;Sparks;Nevada;West;OFF-AR-10001955;Mass-market;Tote;RED RETROSPOT SHOPPER BAG;79,36;4;0;23,81
CA-2015-147683;43398;43403;Standard Class;Rose Flores;Corporate;United States;Newark;Delaware;East;FUR-CH-10002439;Mass-market;Tote;LUNCH BAG WOODLAND;291,1;5;0;75,69
CA-2015-147684;43398;43403;Standard Class;Barbara King;Corporate;United States;Newark;Delaware;East;TEC-PH-10004042;Mass-market;Wallet;LUNCH BAG CARS BLUE;158,99;1;0;41,34
CA-2015-147685;43398;43403;Standard Class;Kim Vasquez;Consumer;United States;San Francisco;California;West;OFF-AR-10004648;Mass-market;Crossbody;JUMBO BAG SPACEBOY DESIGN;60,45;3;0;16,32
CA-2015-147686;43399;43405;Standard Class;Stephanie Fleming;Corporate;United States;Springfield;Oregon;West;OFF-BI-10002982;Mass-market;Tote;LUNCH BAG DOLLY GIRL DESIGN;14,3;7;0,7;155,49
CA-2015-147687;43399;43403;Second Class;Joyce Garcia;Corporate;United States;Peoria;Arizona;West;TEC-PH-10001700;Premium;Shopper;LUNCH BAG PINK POLKADOT;105,58;2;0,2;9,24
CA-2015-147688;43399;43403;Second Class;Lucy Lucas;Corporate;United States;Peoria;Arizona;West;TEC-PH-10001527;Mass-market;Crossbody;LUNCH BAG SPACEBOY DESIGN ;68,72;2;0,2;14,6
CA-2015-147689;43399;43405;Standard Class;Alice Perez;Corporate;United States;Springfield;Oregon;West;OFF-LA-10001474;Mass-market;Clutch;LUNCH BAG  BLACK SKULL.;146,54;6;0,2;47,63
CA-2015-147690;43399;43405;Standard Class;Betty May;Corporate;United States;Springfield;Oregon;West;OFF-AP-10003287;Premium;Shopper;LUNCH BAG WOODLAND;203,88;5;0,2;255,39
CA-2015-147691;43399;43405;Standard Class;Denise McKinney;Corporate;United States;Springfield;Oregon;West;OFF-ST-10001809;Luxe;Hobo;LUNCH BAG CARS BLUE;718,64;10;0,2;161,69
CA-2015-147692;43399;43405;Standard Class;Juanita Shaw;Corporate;United States;Springfield;Oregon;West;OFF-PA-10001497;Luxe;Hobo;LUNCH BAG RED RETROSPOT;131,9;3;0,2;47,82
CA-2015-147693;43399;43403;Standard Class;Annie Ramirez;Corporate;United States;Rancho Cucamonga;California;West;OFF-LA-10004008;Mass-market;Crossbody;WOODLAND CHARLOTTE BAG;5,76;2;0;2,65
CA-2015-147694;43401;43407;Standard Class;Sharon Hamilton;Consumer;United States;Henderson;Kentucky;South;OFF-ST-10004258;Mass-market;Classic;CHARLOTTE BAG SUKI DESIGN;36,63;3;0;9,89
CA-2015-147695;43401;43407;Standard Class;Mary Walker;Consumer;United States;Henderson;Kentucky;South;OFF-EN-10003862;Premium;Bagpack;SKULLS  DESIGN  COTTON TOTE BAG;10,67;1;0;4,91
CA-2015-147696;43401;43407;Standard Class;Amy Adams;Consumer;United States;Henderson;Kentucky;South;FUR-FU-10002885;Premium;Bagpack;LUNCH BAG SPACEBOY DESIGN ;24,1;5;0;9,16
CA-2015-147697;43401;43407;Standard Class;Cindy Larson;Consumer;United States;Henderson;Kentucky;South;FUR-FU-10001918;Premium;Bagpack;PACK OF 6 HANDBAG GIFT BOXES;33,11;7;0;12,91
CA-2015-147698;43402;43406;Standard Class;Colleen Flores;Corporate;United States;San Francisco;California;West;OFF-PA-10002986;Luxe;Baguette;RED RETROSPOT SHOPPING BAG;33,4;5;0;16,553
CA-2015-147699;43402;43406;Standard Class;Janice Gordon;Corporate;United States;San Francisco;California;West;OFF-EN-10001434;Premium;Shopper;OVERNIGHT BAG VINTAGE ROSE PAISLEY;210,84;4;0;1553,31
CA-2015-147700;43403;43406;Second Class;Elaine Guzman;Corporate;United States;Denver;Colorado;West;TEC-MA-10000597;Mass-market;Bucket;CHARLOTTE BAG SUKI DESIGN;59,99;2;0,7;46
CA-2015-147701;43403;43406;Second Class;Maria Mills;Corporate;United States;Denver;Colorado;West;TEC-PH-10004531;Mass-market;Wristlet;STRAWBERRY CHARLOTTE BAG;87,96;5;0,2;355,79
CA-2015-147702;43403;43406;Second Class;Teresa Johnson;Corporate;United States;Denver;Colorado;West;FUR-FU-10003026;Premium;Duffle;WOODLAND CHARLOTTE BAG;15,49;4;0,2;3,68
CA-2015-147703;43403;43406;Second Class;June Smith;Corporate;United States;Denver;Colorado;West;TEC-CO-10001571;Luxe;Hobo;JUMBO BAG WOODLAND ANIMALS;439,99;1;0,2;165
CA-2015-147704;43403;43406;First Class;Louise Bryant;Consumer;United States;Virginia Beach;Virginia;South;OFF-AP-10000026;Mass-market;Wallet;LUNCH BAG WOODLAND;182,91;3;0;53,554
CA-2015-147705;43403;43405;Second Class;Anne Craig;Home Office;United States;Detroit;Michigan;Central;TEC-PH-10001809;Mass-market;Classic;LUNCH BAG SPACEBOY DESIGN ;299,9;2;0;74,98
CA-2015-147706;43403;43403;Same Day;Patricia Guerrero;Corporate;United States;New York City;New York;East;TEC-MA-10004552;Mass-market;Crossbody;BAG 250g SWIRLY MARBLES;1035,8;4;0;269,31
CA-2015-147707;43404;43404;Same Day;Joyce Fitzgerald;Consumer;United States;Redlands;California;West;FUR-BO-10002213;Premium;Duffle;WOODLAND PClutchY BAG + STICKER SET;425,83;1;0,15;255,554
CA-2015-147708;43404;43404;Same Day;Ann Ford;Consumer;United States;Redlands;California;West;TEC-PH-10001578;Premium;Shopper;CABIN BAG VINTAGE RETROSPOT;1295,84;4;0,2;145,78
CA-2015-147709;43404;43404;Same Day;Ashley Valdez;Consumer;United States;Redlands;California;West;FUR-CH-10004218;Premium;Shopper;CABIN BAG VINTAGE PAISLEY;323,14;4;0,2;255,2
CA-2015-147710;43404;43404;Same Day;Terry Summers;Consumer;United States;Redlands;California;West;OFF-BI-10004519;Mass-market;Crossbody;RED FLORAL FELTCRAFT SHOULDER BAG;398,35;3;0,2;124,48
CA-2015-147711;43404;43408;Second Class;Katie Murray;Corporate;United States;Salinas;California;West;OFF-BI-10002949;Mass-market;Crossbody;PINK FLORAL FELTCRAFT SHOULDER BAG;9,73;2;0,2;3,28
CA-2015-147712;43404;43408;Second Class;Marlene Lewis;Corporate;United States;Salinas;California;West;OFF-BI-10003708;Mass-market;Classic;BOTTLE BAG RETROSPOT ;29,8;5;0,2;9,31
CA-2015-147713;43404;43406;Second Class;Mildred Moore;Consumer;United States;Buffalo;New York;East;OFF-AR-10000369;Mass-market;Tote;JUMBO BAG DOLLY GIRL DESIGN;2,78;2;0;55,72
CA-2015-147714;43404;43406;Second Class;Esther Jackson;Consumer;United States;Buffalo;New York;East;OFF-EN-10003055;Mass-market;Bucket;CHARLOTTE BAG DOLLY GIRL DESIGN;79,96;2;0;35,98
CA-2015-147715;43404;43408;Standard Class;Debbie Schultz;Home Office;United States;Jackson;Michigan;Central;OFF-SU-10002573;Premium;Shopper;LUNCH BAG CARS BLUE;70,12;4;0;21,554
CA-2015-147716;43404;43410;Standard Class;Sharon Miller;Corporate;United States;Redlands;California;West;OFF-EN-10001509;Luxe;Hobo;JUMBO BAG WOODLAND ANIMALS;14,28;7;0;6,71
CA-2015-147717;43404;43408;Second Class;Vicki Hawkins;Corporate;United States;Salinas;California;West;OFF-EN-10002600;Premium;Bookcases;WOODLAND CHARLOTTE BAG;14,75;5;0;7,558
CA-2015-147718;43404;43408;Second Class;Daisy Miller;Corporate;United States;Salinas;California;West;OFF-LA-10003510;Premium;Duffle;LUNCH BAG RED RETROSPOT;427,42;14;0;196,61
CA-2015-147719;43404;43404;Same Day;Linda Williams;Consumer;United States;Redlands;California;West;OFF-PA-10000157;Luxe;Hand;RED RETROSPOT CHARLOTTE BAG;19,98;1;0;9,39
CA-2015-147720;43404;43404;Same Day;Viola Robinson;Consumer;United States;Redlands;California;West;OFF-AR-10004272;Mass-market;Tote;CHARLOTTE BAG SUKI DESIGN;5,04;3;0;1,26
CA-2015-147721;43404;43404;Same Day;Mary McGee;Consumer;United States;Redlands;California;West;OFF-FA-10000585;Mass-market;Tote;SKULLS PClutchY BAG + STICKER SET;17,45;5;0;8,553
CA-2015-147722;43404;43404;Same Day;Veronica Murphy;Consumer;United States;Redlands;California;West;OFF-SU-10004231;Mass-market;Tote;WOODLAND PClutchY BAG + STICKER SET;29,7;3;0;8,552
CA-2015-147723;43404;43404;Same Day;Sharon Marshall;Consumer;United States;Redlands;California;West;OFF-ST-10003638;Mass-market;Tote;TEA BAG PLATE RED RETROSPOT;46,84;2;0;12,65
CA-2015-147724;43405;43407;First Class;Sarah Edwards;Home Office;United States;Philadelphia;Pennsylvania;East;TEC-AC-10002323;Premium;Shopper;WOODLAND PClutchY BAG + STICKER SET;35,36;2;0,2;3,559
CA-2015-147725;43405;43407;First Class;Tammy Vasquez;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-FA-10001135;Premium;Bookcases;PINK FLORAL FELTCRAFT SHOULDER BAG;3,17;2;0,2;55,71
