Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_Name;Segment;Country;City;State;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
CA-2015-148574;08.03.2019;13.03.2019;Standard Class;Carl Ludwig;Consumer;United States;Miami;Florida;South;TEC-PH-10001530;Mass-market;Tote;STRAWBERRY SHOPPER BAG;1363,96;5;0,2;85,25
CA-2015-148575;08.03.2019;12.03.2019;Standard Class;Sheri Gordon;Consumer;United States;New York City;New York;East;OFF-BI-10000632;Mass-market;Tote;RETROSPOT PClutchY BAG + STICKER SET;69,46;2;0,2;22,57
CA-2015-148576;08.03.2019;13.03.2019;Standard Class;Jack O'Briant;Consumer;United States;Miami;Florida;South;FUR-FU-10004006;Mass-market;Tote;AIRLINE BAG VINTAGE JET SET WHITE;102,36;3;0,2;3,84
CA-2015-148577;08.03.2019;12.03.2019;Standard Class;Aaron Smayling;Home Office;United States;Dallas;Texas;Central;TEC-AC-10004633;Mass-market;Wristlet;AIRLINE BAG VINTAGE JET SET RED;27,96;5;0,2;8,39
CA-2015-148578;08.03.2019;12.03.2019;Standard Class;Barry Blumstein;Home Office;United States;Dallas;Texas;Central;OFF-EN-10001453;Mass-market;Wristlet;AIRLINE BAG VINTAGE TOKYO 78;146,35;3;0,2;49,39
CA-2015-148579;08.03.2019;12.03.2019;Standard Class;Tom Stivers;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002890;Luxe;Hobo;RED RETROSPOT PICNIC BAG;108,58;4;0,4;25,33
CA-2015-148580;08.03.2019;13.03.2019;Standard Class;Ann Steele;Corporate;United States;Jackson;Michigan;Central;OFF-AP-10004233;Mass-market;Classic;LUNCH BAG SPACEBOY DESIGN ;207,14;3;0,1;48,33
CA-2015-148581;08.03.2019;12.03.2019;Standard Class;Ivan Liston;Home Office;United States;Dallas;Texas;Central;OFF-BI-10001757;Mass-market;Classic;LUNCH BAG DOLLY GIRL DESIGN;8,86;9;0,8;14,17
CA-2015-148582;08.03.2019;08.03.2019;Same Day;Nick Zandusky;Consumer;United States;Glendale;Arizona;West;OFF-BI-10003676;Mass-market;Bucket;LUNCH BAG RED RETROSPOT;9,7;3;0,7;7,11
CA-2015-148583;09.03.2019;12.03.2019;First Class;Berenike Kampe;Consumer;United States;Andover;Massachusetts;East;OFF-PA-10001801;Premium;Shopper;LUNCH BAG PINK POLKADOT;17,94;3;0;8,79
CA-2015-148584;09.03.2019;12.03.2019;First Class;Valerie Dominguez;Consumer;United States;Andover;Massachusetts;East;OFF-BI-10004632;Mass-market;Kiset;LUNCH BAG WOODLAND;51,8;4;0;23,31
CA-2015-148585;09.03.2019;12.03.2019;First Class;Gary Zandusky;Consumer;United States;Andover;Massachusetts;East;OFF-ST-10004634;Premium;Bookcases;STRAWBERRY CHARLOTTE BAG;11,21;1;0;3,36
CA-2015-148586;09.03.2019;12.03.2019;First Class;Chad Sievert;Consumer;United States;Andover;Massachusetts;East;FUR-CH-10002647;Luxe;Hand;RED RETROSPOT CHARLOTTE BAG;354,9;5;0;88,73
CA-2015-148587;09.03.2019;13.03.2019;Standard Class;Ricardo Sperren;Home Office;United States;Milford;Connecticut;East;TEC-AC-10004469;Mass-market;Tote;JUMBO BAG SPACEBOY DESIGN;199,75;5;0;87,89
CA-2015-148588;10.03.2019;14.03.2019;Standard Class;Sonia Sunley;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-AC-10002800;Mass-market;Classic;LUNCH BAG RED RETROSPOT;39,99;1;0,2;7,5
CA-2015-148589;10.03.2019;11.03.2019;First Class;Roland Fjeld;Home Office;United States;Los Angeles;California;West;OFF-PA-10004405;Mass-market;Tote;LUNCH BAG SPACEBOY DESIGN ;14,9;5;0;7,15
CA-2015-148590;10.03.2019;11.03.2019;First Class;Trudy Brown;Home Office;United States;Los Angeles;California;West;TEC-PH-10002885;Mass-market;Clutch;RED RETROSPOT PICNIC BAG;4158,91;8;0,2;363,9
CA-2015-148591;10.03.2019;13.03.2019;First Class;Matt Abelman;Home Office;United States;Los Angeles;California;West;TEC-MA-10000984;Mass-market;Clutch;WOODLAND CHARLOTTE BAG;3357,6;3;0,2;377,73
CA-2015-148592;10.03.2019;13.03.2019;First Class;Maria Bertelson;Home Office;United States;Los Angeles;California;West;TEC-AC-10003038;Mass-market;Sutchel;LUNCH BAG PINK POLKADOT;26,85;3;0;5,1
CA-2015-148593;10.03.2019;16.03.2019;Standard Class;Vivek Gonzalez;Consumer;United States;Long Beach;New York;East;FUR-BO-10003272;Premium;Shopper;LUNCH BAG RED RETROSPOT;176,78;1;0,2;22,1
CA-2015-148594;10.03.2019;14.03.2019;Second Class;Lena Radford;Corporate;United States;Glendale;Arizona;West;OFF-ST-10001272;Luxe;Baguette;S/6 WOODEN SKITTLES IN COTTON BAG;104,7;1;0,2;6,54
CA-2015-148595;11.03.2019;13.03.2019;First Class;Matthew Grinstein;Corporate;United States;Eagan;Minnesota;Central;TEC-AC-10000171;Mass-market;Bucket;CHARLOTTE BAG DOLLY GIRL DESIGN;45,98;2;0;19,77
CA-2015-148596;11.03.2019;15.03.2019;Standard Class;Andy Gerbode;Home Office;United States;Columbus;Georgia;South;FUR-FU-10004270;Mass-market;Wallet;PACK OF 6 HANDBAG GIFT BOXES;76,92;4;0;31,54
CA-2015-148597;11.03.2019;11.03.2019;Same Day;Joseph Holt;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-FU-10001037;Mass-market;Wristlet;RECYCLING BAG RETROSPOT ;30,34;4;0,2;9,48
CA-2015-148598;11.03.2019;15.03.2019;Standard Class;Emily Ducich;Consumer;United States;Vineland;New Jersey;East;FUR-TA-10001095;Luxe;Hobo;CHARLOTTE BAG PINK POLKADOT;244,01;2;0,3;31,37
CA-2015-148599;11.03.2019;13.03.2019;First Class;Gene McClure;Corporate;United States;Eagan;Minnesota;Central;OFF-BI-10003291;Mass-market;Wristlet;JUMBO Crossbody BAG SUKI;17,46;2;0;8,21
CA-2015-148600;11.03.2019;15.03.2019;Standard Class;Duane Huffman;Home Office;United States;Columbus;Georgia;South;OFF-ST-10001526;Mass-market;Kiset;JUMBO BAG WOODLAND ANIMALS;481,32;4;0;125,14
CA-2015-148601;12.03.2019;16.03.2019;Standard Class;Ben Wallace;Consumer;United States;Los Angeles;California;West;OFF-PA-10004022;Mass-market;Wristlet;JUMBO BAG PINK POLKADOT;19,98;2;0;8,99
CA-2015-148602;12.03.2019;16.03.2019;Second Class;Charles Sheldon;Consumer;United States;New York City;New York;East;OFF-EN-10001099;Mass-market;Kiset;WOODLAND CHARLOTTE BAG;29,34;3;0;13,5
CA-2015-148603;12.03.2019;15.03.2019;Second Class;Keith Herrera;Corporate;United States;San Francisco;California;West;FUR-CH-10003746;Mass-market;Tote;STRAWBERRY CHARLOTTE BAG;770,35;3;0,2;77,554
CA-2015-148604;12.03.2019;17.03.2019;Standard Class;Christine Sundaresam;Corporate;United States;Monroe;Louisiana;South;OFF-PA-10003953;Luxe;Baguette;CHARLOTTE BAG SUKI DESIGN;12,96;2;0;6,22
CA-2015-148605;12.03.2019;15.03.2019;Second Class;Troy Staebel;Corporate;United States;San Francisco;California;West;OFF-ST-10002756;Mass-market;Wallet;RED RETROSPOT CHARLOTTE BAG;676,55;5;0;6,77
CA-2015-148606;12.03.2019;15.03.2019;Second Class;Don Jones;Corporate;United States;San Francisco;California;West;OFF-AP-10003842;Mass-market;Sutchel;LUNCH BAG WOODLAND;154,9;5;0;455,27
CA-2015-148607;12.03.2019;15.03.2019;Second Class;Lena Hernandez;Corporate;United States;San Francisco;California;West;OFF-EN-10004459;Premium;Shopper;LUNCH BAG RED RETROSPOT;30,56;4;0;14,97
CA-2015-148608;13.03.2019;18.03.2019;Standard Class;Craig Reiter;Home Office;United States;Waynesboro;Virginia;South;OFF-AP-10004540;Mass-market;Clutch;LUNCH BAG WOODLAND;160,32;2;0;44,89
CA-2015-148609;13.03.2019;18.03.2019;Standard Class;Jeremy Pistek;Home Office;United States;Waynesboro;Virginia;South;OFF-BI-10004965;Premium;Duffle;RED RETROSPOT CHARLOTTE BAG;46;4;0;255,7
CA-2015-148610;13.03.2019;18.03.2019;Standard Class;Deanra Eno;Home Office;United States;Waynesboro;Virginia;South;FUR-FU-10004864;Premium;Duffle;JUMBO Crossbody BAG SKULLS;127,88;2;0;455,92
CA-2015-148611;13.03.2019;15.03.2019;Second Class;Arthur Prichep;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-AC-10000474;Luxe;Messenger;WASH BAG VINTAGE ROSE PAISLEY;379,96;5;0,2;47,49
CA-2015-148612;13.03.2019;16.03.2019;First Class;Robert Barroso;Home Office;United States;Scottsdale;Arizona;West;OFF-AP-10000326;Premium;Shopper;LETS GO SHOPPING COTTON TOTE BAG;157,92;5;0,2;17,77
CA-2015-148613;13.03.2019;16.03.2019;First Class;Rick Hansen;Home Office;United States;Scottsdale;Arizona;West;TEC-PH-10001254;Mass-market;Classic;AIRLINE BAG VINTAGE WORLD CHAMPION ;203,18;2;0,2;15,24
CA-2015-148614;13.03.2019;18.03.2019;Standard Class;Jennifer Patt;Home Office;United States;Riverside;California;West;OFF-BI-10001036;Premium;Duffle;LUNCH BAG SPACEBOY DESIGN ;51,18;7;0,2;19,19
CA-2015-148615;13.03.2019;18.03.2019;Standard Class;Dorothy Wardle;Consumer;United States;San Antonio;Texas;Central;FUR-TA-10004619;Luxe;Hobo;LUNCH BAG SUKI DESIGN ;557,59;5;0,3;55
CA-2015-148616;13.03.2019;15.03.2019;Second Class;Joe Elijah;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10001494;Luxe;Hobo;LUNCH BAG DOLLY GIRL DESIGN;539,91;3;0,4;116,98
CA-2015-148617;13.03.2019;15.03.2019;Second Class;Mitch Webber;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-MA-10001148;Premium;Shopper;LUNCH BAG WOODLAND;449,1;3;0,7;643,71
CA-2015-148618;13.03.2019;15.03.2019;Second Class;Ryan Crowe;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-CH-10004287;Premium;Shopper;RED RETROSPOT PICNIC BAG;386,68;2;0,3;5,52
CA-2015-148619;13.03.2019;18.03.2019;Standard Class;Janet Molinari;Consumer;United States;San Antonio;Texas;Central;OFF-BI-10004141;Mass-market;Bucket;LUNCH BAG WOODLAND;1,27;2;0,8;2,16
CA-2015-148620;13.03.2019;15.03.2019;Second Class;Karl Braun;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10004318;Premium;Shopper;LUNCH BAG  BLACK SKULL.;51,9;1;0,7;41,52
CA-2015-148621;13.03.2019;15.03.2019;Second Class;Paul Prost;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10002353;Premium;Shopper;WOODLAND CHARLOTTE BAG;23,16;5;0,7;15,44
CA-2015-148622;13.03.2019;15.03.2019;Second Class;Frank Merwin;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10002574;Luxe;Baguette;STRAWBERRY CHARLOTTE BAG;552,56;5;0,2;138,14
CA-2015-148623;13.03.2019;15.03.2019;Second Class;Zuschuss Donatelli;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10003641;Premium;Bookcases;RED RETROSPOT CHARLOTTE BAG;126,08;2;0,2;28,37
CA-2015-148624;13.03.2019;15.03.2019;Second Class;Corey Catlett;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10004996;Mass-market;Clutch;CHARLOTTE BAG DOLLY GIRL DESIGN;41,24;5;0,2;13,92
CA-2015-148625;13.03.2019;18.03.2019;Standard Class;Ryan Akin;Consumer;United States;San Antonio;Texas;Central;OFF-PA-10000659;Mass-market;Tote;LUNCH BAG DOLLY GIRL DESIGN;70,08;5;0,2;24,53
CA-2015-148626;13.03.2019;15.03.2019;Second Class;Hilary Holden;Corporate;United States;San Francisco;California;West;OFF-SU-10000151;Mass-market;Classic;RED RETROSPOT PICNIC BAG;4912,59;3;0;196,5
CA-2015-148627;13.03.2019;15.03.2019;Second Class;Annie Thurman;Corporate;United States;San Francisco;California;West;FUR-FU-10004712;Mass-market;Classic;STRAWBERRY   PICNIC BAG;28,28;2;0;7,35
CA-2015-148628;14.03.2019;17.03.2019;First Class;Shirley Jackson;Consumer;United States;Harlingen;Texas;Central;FUR-BO-10004409;Mass-market;Wristlet;LUNCH BAG DOLLY GIRL DESIGN;241,33;5;0,32;14,2
CA-2015-148629;14.03.2019;19.03.2019;Standard Class;Larry Tron;Consumer;United States;Columbus;Ohio;East;FUR-FU-10004020;Premium;Duffle;JUMBO BAG WOODLAND ANIMALS;21,88;5;0,2;6,29
CA-2015-148630;14.03.2019;16.03.2019;First Class;Katherine Ducich;Corporate;United States;Seattle;Washington;West;FUR-CH-10002880;Luxe;Baguette;LUNCH BAG SPACEBOY DESIGN ;196,78;2;0,2;22,14
CA-2015-148631;14.03.2019;17.03.2019;First Class;Mathew Reese;Consumer;United States;Harlingen;Texas;Central;OFF-AR-10001044;Premium;Shopper;JUMBO BAG WOODLAND ANIMALS;145,54;7;0,2;16,37
CA-2015-148632;14.03.2019;17.03.2019;First Class;Patrick Ryan;Consumer;United States;Harlingen;Texas;Central;OFF-PA-10001934;Luxe;Baguette;CHARLOTTE BAG SUKI DESIGN;5,18;1;0,2;1,88
CA-2015-148633;14.03.2019;20.03.2019;Standard Class;Nora Preis;Corporate;United States;Redwood City;California;West;OFF-BI-10003291;Mass-market;Classic;WOODLAND CHARLOTTE BAG;41,9;6;0,2;14,14
CA-2015-148634;14.03.2019;19.03.2019;Standard Class;Victoria Pisteka;Corporate;United States;Green Bay;Wisconsin;Central;FUR-FU-10003724;Luxe;Hobo;LUNCH BAG WOODLAND;16,74;2;0;4,35
CA-2015-148635;15.03.2019;19.03.2019;Standard Class;Sam Zeldin;Home Office;United States;Jackson;Mississippi;South;OFF-PA-10001954;Luxe;Hobo;LUNCH BAG SUKI DESIGN ;319,76;14;0;147,559
CA-2015-148636;15.03.2019;19.03.2019;Standard Class;Lisa Ryan;Home Office;United States;Jackson;Mississippi;South;OFF-PA-10001954;Luxe;Hobo;LUNCH BAG SPACEBOY DESIGN ;45,68;2;0;21,551
CA-2015-148637;15.03.2019;19.03.2019;Standard Class;Dennis Kane;Home Office;United States;Philadelphia;Pennsylvania;East;TEC-AC-10004855;Luxe;Hobo;LUNCH BAG WOODLAND;83,98;3;0,2;13,65
CA-2015-148638;15.03.2019;19.03.2019;Standard Class;Kean Takahito;Corporate;United States;Bryan;Texas;Central;FUR-CH-10000863;Mass-market;Tote;LUNCH BAG DOLLY GIRL DESIGN;528,43;5;0,3;143,43
CA-2015-148639;15.03.2019;19.03.2019;Standard Class;Becky Martin;Corporate;United States;Bryan;Texas;Central;OFF-BI-10004233;Luxe;Baguette;BAG 250g SWIRLY MARBLES;22,39;7;0,8;35,82
CA-2015-148640;15.03.2019;16.03.2019;First Class;Lisa Hazard;Corporate;United States;San Francisco;California;West;FUR-CH-10000309;Luxe;Hobo;RED RETROSPOT SHOPPER BAG;1352,03;4;0,2;84,5
CA-2015-148641;15.03.2019;16.03.2019;First Class;Marc Crier;Corporate;United States;San Francisco;California;West;OFF-BI-10003529;Mass-market;Sutchel;STRAWBERRY   PICNIC BAG;4,54;2;0,2;1,65
CA-2015-148642;17.03.2019;17.03.2019;Same Day;Stefania Perrino;Consumer;United States;Newark;Delaware;East;OFF-BI-10000962;Mass-market;Clutch;RED RETROSPOT PICNIC BAG;32,54;2;0;15,94
CA-2015-148643;17.03.2019;17.03.2019;Same Day;Karen Carlisle;Consumer;United States;Columbia;Maryland;East;OFF-EN-10003055;Mass-market;Crossbody;LUNCH BAG RED RETROSPOT;199,9;5;0;89,95
CA-2015-148644;17.03.2019;17.03.2019;Same Day;Daniel Lacy;Consumer;United States;Columbia;Maryland;East;OFF-AP-10002945;Mass-market;Crossbody;LUNCH BAG CARS BLUE;901,95;3;0;297,64
CA-2015-148645;17.03.2019;17.03.2019;Same Day;Logan Currie;Consumer;United States;Newark;Delaware;East;TEC-PH-10000673;Mass-market;Classic;LUNCH BAG WOODLAND;129,98;2;0;62,39
CA-2015-148646;17.03.2019;17.03.2019;Same Day;Chris Cortes;Consumer;United States;Columbia;Maryland;East;FUR-FU-10004306;Mass-market;Classic;LUNCH BAG SPACEBOY DESIGN ;971,5;5;0;252,59
CA-2015-148647;17.03.2019;23.03.2019;Standard Class;Rick Reed;Consumer;United States;Malden;Massachusetts;East;OFF-AR-10000588;Mass-market;Crossbody;LUNCH BAG  BLACK SKULL.;39,68;2;0;155,32
CA-2015-148648;17.03.2019;19.03.2019;Second Class;Maribeth Schnelling;Consumer;United States;San Francisco;California;West;TEC-PH-10003800;Mass-market;Clutch;JUMBO BAG WOODLAND ANIMALS;84,78;2;0,2;255,14
CA-2015-148649;18.03.2019;21.03.2019;Second Class;Sandra Flanagan;Consumer;United States;Memphis;Tennessee;South;FUR-TA-10001857;Mass-market;Classic;JUMBO BAG TOYS ;189,88;3;0,4;94,94
CA-2015-148650;18.03.2019;20.03.2019;Second Class;Liz Willingham;Consumer;United States;Columbia;Tennessee;South;OFF-AP-10003590;Mass-market;Kiset;JUMBO Crossbody BAG SUKI;871,8;3;0,2;87,18
CA-2015-148651;19.03.2019;24.03.2019;Standard Class;Luke Weiss;Corporate;United States;Nashville;Tennessee;South;OFF-BI-10001153;Mass-market;Bucket;JUMBO BAG SPACEBOY DESIGN;31,09;3;0,7;255,72
CA-2015-148652;19.03.2019;21.03.2019;Second Class;Pete Takahito;Consumer;United States;Littleton;Colorado;West;FUR-BO-10002202;Premium;Bagpack;RED RETROSPOT SHOPPER BAG;72,29;1;0,7;98,8
CA-2015-148653;19.03.2019;21.03.2019;Second Class;Kathy Morris;Consumer;United States;Oceanside;New York;East;FUR-FU-10000409;Mass-market;Bucket;STRAWBERRY SHOPPER BAG;14,98;1;0;6,89
CA-2015-148654;19.03.2019;21.03.2019;Second Class;Marie Perez;Consumer;United States;Oceanside;New York;East;FUR-FU-10000221;Premium;Bagpack;WOODLAND CHARLOTTE BAG;20,32;4;0;6,91
CA-2015-148655;20.03.2019;25.03.2019;Second Class;Susan Sims;Corporate;United States;Gulfport;Mississippi;South;FUR-FU-10003691;Premium;Shopper;RED RETROSPOT CHARLOTTE BAG;86,45;7;0;38,554
CA-2015-148656;20.03.2019;24.03.2019;Standard Class;Sarah Ryan;Home Office;United States;Saint Peters;Missouri;Central;FUR-TA-10001095;Premium;Shopper;WOODLAND DESIGN  COTTON TOTE BAG;697,16;4;0;146,4
CA-2015-148657;20.03.2019;22.03.2019;Second Class;Katherine Hall;Consumer;United States;Evanston;Illinois;Central;TEC-PH-10000004;Mass-market;Tote;LUNCH BAG RED RETROSPOT;11,99;1;0,2;55,9
CA-2015-148658;20.03.2019;24.03.2019;Standard Class;Lillie Joseph;Consumer;United States;Salem;Oregon;West;OFF-PA-10002005;Luxe;Hobo;TEA BAG PLATE RED RETROSPOT;20,74;4;0,2;7,26
CA-2015-148659;20.03.2019;24.03.2019;Standard Class;Maria Sherman;Consumer;United States;Salem;Oregon;West;TEC-PH-10003800;Mass-market;Crossbody;STRAWBERRY CHARLOTTE BAG;84,78;2;0,2;255,14
CA-2015-148660;20.03.2019;24.03.2019;Standard Class;Mary Turner;Consumer;United States;Salem;Oregon;West;OFF-PA-10004101;Mass-market;Crossbody;CHARLOTTE BAG PINK POLKADOT;10,37;2;0,2;3,63
CA-2015-148661;20.03.2019;24.03.2019;Standard Class;Pamela Sullivan;Consumer;United States;Salem;Oregon;West;OFF-BI-10002498;Mass-market;Classic;OVERNIGHT BAG VINTAGE ROSE PAISLEY;16,82;3;0,7;12,9
CA-2015-148662;21.03.2019;25.03.2019;Standard Class;Angela Graham;Corporate;United States;Houston;Texas;Central;OFF-AR-10001868;Mass-market;Crossbody;DINOSAUR PClutchY BAG + STICKER SET;1,34;1;0,2;55,5
CA-2015-148663;21.03.2019;28.03.2019;Standard Class;Sara Gordon;Consumer;United States;Chicago;Illinois;Central;FUR-CH-10000665;Mass-market;Classic;RETROSPOT PClutchY BAG + STICKER SET;528,43;5;0,3;55
CA-2015-148664;21.03.2019;25.03.2019;Standard Class;Norma Sanders;Corporate;United States;Houston;Texas;Central;FUR-TA-10004767;Mass-market;Crossbody;GIFT BAG PSYCHEDELIC APPLES;99,37;2;0,3;1,42
CA-2015-148665;21.03.2019;28.03.2019;Standard Class;Anna Hill;Consumer;United States;Chicago;Illinois;Central;OFF-BI-10004465;Mass-market;Clutch;LUNCH BAG DOLLY GIRL DESIGN;3,17;2;0,8;4,75
CA-2015-148666;21.03.2019;28.03.2019;Standard Class;Margie Clark;Consumer;United States;Chicago;Illinois;Central;OFF-AR-10004956;Mass-market;Classic;LUNCH BAG WOODLAND;13,39;3;0,2;1,51
CA-2015-148667;22.03.2019;25.03.2019;First Class;Dorothy Fitzgerald;Corporate;United States;North Las Vegas;Nevada;West;TEC-AC-10001013;Mass-market;Tote;CHARLOTTE BAG DOLLY GIRL DESIGN;58,58;2;0;19,33
CA-2015-148668;22.03.2019;22.03.2019;Same Day;Toni Pearson;Consumer;United States;Seattle;Washington;West;FUR-CH-10004754;Luxe;Baguette;RED RETROSPOT CHARLOTTE BAG;167,89;7;0,2;14,69
CA-2015-148669;24.03.2019;26.03.2019;First Class;Yvonne Robertson;Corporate;United States;Richmond;Indiana;Central;OFF-PA-10001994;Luxe;Hobo;LUNCH BAG RED RETROSPOT;22,48;1;0;155,34
CA-2015-148670;24.03.2019;26.03.2019;Second Class;Karen Spencer;Consumer;United States;Cleveland;Ohio;East;OFF-AR-10000475;Premium;Duffle;RECYCLING BAG RETROSPOT ;18,66;2;0,2;1,63
CA-2015-148671;24.03.2019;28.03.2019;Standard Class;Holly Wong;Corporate;United States;Gresham;Oregon;West;TEC-PH-10003691;Mass-market;Wristlet;JUMBO BAG PINK POLKADOT;403,17;4;0,2;25,2
CA-2015-148672;24.03.2019;26.03.2019;Second Class;Eva Hicks;Consumer;United States;Cleveland;Ohio;East;FUR-BO-10004357;Mass-market;Wallet;JUMBO BAG WOODLAND ANIMALS;301,47;3;0,5;241,18
CA-2015-148673;25.03.2019;25.03.2019;Same Day;Grace Gomez;Consumer;United States;Norman;Oklahoma;Central;TEC-AC-10003832;Mass-market;Wristlet;LUNCH BAG RED RETROSPOT;1287,45;5;0;244,62
CA-2015-148674;25.03.2019;27.03.2019;Second Class;Michelle Hopkins;Corporate;United States;New York City;New York;East;OFF-AR-10001955;Mass-market;Crossbody;LUNCH BAG PINK POLKADOT;59,52;3;0;17,86
CA-2015-148675;26.03.2019;28.03.2019;Second Class;Barbara Miller;Consumer;United States;Pocatello;Idaho;West;OFF-PA-10001838;Mass-market;Crossbody;LUNCH BAG WOODLAND;17,64;3;0;8,64
CA-2015-148676;26.03.2019;27.03.2019;First Class;Debra Scott;Consumer;United States;Jacksonville;North Carolina;South;OFF-ST-10001291;Mass-market;Classic;STRAWBERRY   PICNIC BAG;67,64;5;0,2;5,92
CA-2015-148677;26.03.2019;28.03.2019;Second Class;Alma Gibson;Consumer;United States;Pocatello;Idaho;West;OFF-BI-10002215;Mass-market;Classic;BAG 125g SWIRLY MARBLES;17,04;3;0,2;5,54
CA-2015-148678;26.03.2019;27.03.2019;First Class;Laura Torres;Consumer;United States;Jacksonville;North Carolina;South;TEC-AC-10001314;Premium;Shopper;BAG 500g SWIRLY MARBLES;119,98;3;0,2;18
CA-2015-148679;26.03.2019;30.03.2019;Standard Class;Pearl Phillips;Corporate;United States;New York City;New York;East;OFF-ST-10001522;Premium;Shopper;LUNCH BAG WOODLAND;459,95;5;0;18,4
CA-2015-148680;27.03.2019;31.03.2019;Standard Class;Elizabeth Bailey;Corporate;United States;Columbus;Georgia;South;FUR-FU-10004053;Mass-market;Bucket;LUNCH BAG DOLLY GIRL DESIGN;20,24;1;0;8,7
CA-2015-148681;27.03.2019;31.03.2019;Standard Class;Loretta Patton;Corporate;United States;Columbus;Georgia;South;FUR-FU-10003731;Luxe;Messenger;LUNCH BAG  BLACK SKULL.;39,92;4;0;11,18
CA-2015-148682;27.03.2019;31.03.2019;Standard Class;Caroline Curry;Corporate;United States;Columbus;Georgia;South;OFF-BI-10000962;Mass-market;Sutchel;LUNCH BAG SPACEBOY DESIGN ;32,54;2;0;15,94
CA-2015-148683;28.03.2019;31.03.2019;Second Class;Kimberly Clark;Consumer;United States;Los Angeles;California;West;OFF-ST-10002485;Mass-market;Crossbody;LUNCH BAG RED RETROSPOT;87,92;4;0;55,88
CA-2015-148684;28.03.2019;31.03.2019;Second Class;Donna Cole;Consumer;United States;Los Angeles;California;West;OFF-PA-10001243;Mass-market;Crossbody;RED RETROSPOT PICNIC BAG;5,98;1;0;2,93
CA-2015-148685;28.03.2019;31.03.2019;First Class;Yolanda Lawson;Corporate;United States;Arlington;Virginia;South;OFF-ST-10000649;Mass-market;Classic;WOODLAND CHARLOTTE BAG;31,4;2;0;7,85
CA-2015-148686;29.03.2019;02.04.2019;Standard Class;Mary Campbell;Consumer;United States;New York City;New York;East;FUR-FU-10004848;Mass-market;Classic;STRAWBERRY CHARLOTTE BAG;414;8;0;124,2
CA-2015-148687;29.03.2019;02.04.2019;Second Class;Diana Evans;Home Office;United States;Chicago;Illinois;Central;OFF-PA-10001295;Mass-market;Classic;RED RETROSPOT CHARLOTTE BAG;45,53;3;0,2;15,93
CA-2015-148688;29.03.2019;02.04.2019;Second Class;Marsha Cummings;Home Office;United States;Chicago;Illinois;Central;TEC-PH-10001254;Mass-market;Tote;LUNCH BAG WOODLAND;812,74;8;0,2;655,96
CA-2015-148689;29.03.2019;02.04.2019;Second Class;Margaret Hubbard;Home Office;United States;Chicago;Illinois;Central;FUR-CH-10002965;Mass-market;Classic;LUNCH BAG SPACEBOY DESIGN ;844,12;6;0,3;36,18
CA-2015-148690;29.03.2019;02.04.2019;Standard Class;Evelyn Lopez;Consumer;United States;Springfield;Ohio;East;FUR-BO-10004015;Premium;Duffle;S/6 WOODEN SKITTLES IN COTTON BAG;299,98;5;0,5;167,99
CA-2015-148691;29.03.2019;02.04.2019;Standard Class;Mary Mitchell;Consumer;United States;Springfield;Ohio;East;TEC-PH-10000141;Mass-market;Classic;BAG 500g SWIRLY MARBLES;158,38;4;0,4;36,95
CA-2015-148692;29.03.2019;02.04.2019;Standard Class;Laura Roberts;Consumer;United States;New York City;New York;East;OFF-BI-10003708;Mass-market;Classic;BAG 250g SWIRLY MARBLES;29,8;5;0,2;9,31
CA-2015-148693;29.03.2019;02.04.2019;Standard Class;Pamela Edwards;Consumer;United States;New York City;New York;East;OFF-BI-10000320;Premium;Bookcases;BAG 125g SWIRLY MARBLES;41,33;7;0,2;14,98
CA-2015-148694;29.03.2019;02.04.2019;Standard Class;Darlene Williams;Consumer;United States;New York City;New York;East;OFF-PA-10000466;Mass-market;Tote;WOODLAND DESIGN  COTTON TOTE BAG;13,48;2;0;6,74
CA-2015-148695;30.03.2019;01.04.2019;First Class;Glenda Holmes;Corporate;United States;Norwich;Connecticut;East;OFF-PA-10004156;Premium;Bagpack;LUNCH BAG RED RETROSPOT;11,34;1;0;5,56
CA-2015-148696;31.03.2019;02.04.2019;Second Class;Anna Gardner;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-AC-10003289;Premium;Bagpack;LUNCH BAG  BLACK SKULL.;31,98;2;0,2;1,2
CA-2015-148697;31.03.2019;02.04.2019;Second Class;Myrtle Ferguson;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002789;Mass-market;Sutchel;LUNCH BAG DOLLY GIRL DESIGN;280,78;3;0,4;655,84
